crime_id,crime_type,district,police_station,crime_date,crime_time,latitude,longitude,suspect_id,victim_id,weapon_used,modus_operandi,severity,status
CR05375,Theft,Tumakuru,Chitradurga Road,2024-03-19,12:18,13.3355,77.135374,S1942,V5637,Bat,Domestic quarrel,5,Closed
CR05376,Vehicle Theft,Bengaluru Urban,Jayanagar,2024-05-20,11:57,12.975288,77.552956,S2796,V5458,Firearm,Home invasion,3,Cold Case
CR05377,Burglary,Shivamogga,Nagara,2024-01-21,03:00,13.97416,75.531254,S2384,V8226,None,Hit and run,4,Closed
CR05378,Drug Offence,Bengaluru Urban,Central,2024-03-09,22:03,13.009836,77.609476,S4239,V6188,Knife,Strangulation,2,Investigation
CR05379,Murder,Mangaluru,Kankanady,2022-04-22,21:29,12.942908,74.84665,S4036,V6640,Knife,Strangulation,3,Open
CR05380,Murder,Vijayapura,Old City,2024-04-02,00:00,16.857423,75.726368,S2409,V5424,Firearm,Cyber intrusion,1,Open
CR05381,Theft,Hubballi-Dharwad,Gokul Road,2022-06-10,10:51,15.408287,75.168367,S3797,V6673,Stolen Vehicle,Cyber intrusion,2,Open
CR05382,Theft,Mysuru,Chamraj,2023-10-27,06:45,12.251457,76.623831,S3858,V6397,Poison,Scam call,1,Arrested
CR05383,Robbery,Belagavi,Nipani,2024-03-28,19:31,15.817867,74.453014,S1456,V8652,Stolen Vehicle,Hit and run,4,Investigation
CR05384,Cyber Fraud,Kalaburagi,College Road,2023-03-04,21:10,17.325468,76.864921,S4776,V7732,Rope,Scam call,5,Open
CR05385,Robbery,Tumakuru,Temple Road,2024-09-29,07:03,13.331342,77.089757,S3262,V5589,None,Hit and run,5,Arrested
CR05386,Drug Offence,Mysuru,Gokulam,2022-11-24,08:16,12.321796,76.643273,S2836,V5408,Firearm,Cyber intrusion,5,Cold Case
CR05387,Burglary,Mangaluru,Kankanady,2022-03-08,13:20,12.934103,74.827307,S4891,V8545,None,Domestic quarrel,4,Closed
CR05388,Cyber Fraud,Kalaburagi,Shahnoor,2022-01-25,00:03,17.371755,76.834627,S2257,V6995,Crowbar,Kidnap and ransom,5,Open
CR05389,Kidnapping,Hubballi-Dharwad,Gokul Road,2022-02-06,09:12,15.336206,75.163902,S4086,V5802,Mobile,Cyber intrusion,4,Closed
CR05390,Burglary,Shivamogga,Nagara,2022-04-19,20:22,13.946709,75.60908,S4831,V8629,Unknown,Scam call,3,Cold Case
CR05391,Vehicle Theft,Hubballi-Dharwad,Gokul Road,2024-10-25,02:17,15.330374,75.164362,S1655,V6107,Rope,Scam call,1,Closed
CR05392,Drug Offence,Bengaluru Urban,Majestic,2024-08-03,03:14,12.984996,77.551526,S4352,V5120,Firearm,Cyber intrusion,5,Open
CR05393,Vehicle Theft,Belagavi,Shahu Nagar,2022-05-16,20:24,15.833115,74.488664,S1096,V6364,Knife,Scam call,5,Open
CR05394,Theft,Tumakuru,Temple Road,2024-09-22,15:27,13.349888,77.0983,S2105,V7379,Unknown,Kidnap and ransom,5,Arrested
CR05395,Murder,Tumakuru,Temple Road,2023-01-05,01:55,13.336423,77.1034,S3808,V7132,Unknown,Cyber intrusion,1,Arrested
CR05396,Burglary,Kalaburagi,Station Road,2022-09-12,17:50,17.295076,76.803994,S1421,V6431,Unknown,Domestic quarrel,4,Cold Case
CR05397,Drug Offence,Bengaluru Urban,Central,2024-05-22,17:45,12.974877,77.604668,S1635,V8082,Stolen Vehicle,Bribery,1,Cold Case
CR05398,Burglary,Hubballi-Dharwad,Bharat,2022-01-03,08:26,15.320461,75.096024,S1576,V6526,Unknown,Pickpocketing,2,Investigation
CR05399,Vehicle Theft,Mangaluru,Boloor,2022-08-20,16:02,12.871027,74.812286,S2459,V6790,Knife,Pickpocketing,2,Cold Case
CR05400,Cyber Fraud,Mysuru,VV Mohalla,2022-07-17,05:51,12.276624,76.631936,S4850,V8947,Knife,Kidnap and ransom,2,Cold Case
CR05401,Kidnapping,Mysuru,Gokulam,2023-10-21,22:22,12.330376,76.671183,S2617,V7522,Poison,Scam call,4,Investigation
CR05402,Murder,Belagavi,Nipani,2023-05-02,08:01,15.880147,74.490283,S2037,V6357,Firearm,Cyber intrusion,4,Closed
CR05403,Theft,Ballari,Sampangi,2024-10-23,14:54,15.180088,76.90082,S2468,V6278,Firearm,Pickpocketing,5,Open
CR05404,Assault,Shivamogga,Nagara,2024-01-26,04:33,13.961793,75.610328,S1692,V5355,Bat,Strangulation,4,Arrested
CR05405,Cyber Fraud,Mysuru,Chamraj,2024-02-27,04:49,12.250902,76.643755,S2643,V8871,Rope,Strangulation,5,Investigation
CR05406,Kidnapping,Belagavi,Sammathal,2023-07-10,09:54,15.81145,74.512928,S1543,V7291,Knife,Bribery,1,Investigation
CR05407,Burglary,Kalaburagi,Shahnoor,2024-07-17,03:36,17.364491,76.84944,S2552,V5326,Firearm,Home invasion,4,Closed
CR05408,Theft,Ballari,Karnataka,2024-05-29,14:29,15.153969,76.909258,S3378,V5083,Stolen Vehicle,Strangulation,3,Closed
CR05409,Cyber Fraud,Vijayapura,Station,2023-10-30,12:30,16.826087,75.705496,S3924,V8159,Bat,Hit and run,3,Closed
CR05410,Kidnapping,Hubballi-Dharwad,Bharat,2022-01-07,17:11,15.398919,75.108407,S2668,V7398,Unknown,Kidnap and ransom,3,Investigation
CR05411,Vehicle Theft,Hubballi-Dharwad,Gabburda,2022-06-21,04:40,15.385887,75.123516,S3817,V8942,Firearm,Strangulation,1,Closed
CR05412,Murder,Hubballi-Dharwad,Gokul Road,2022-09-15,12:59,15.384808,75.116732,S4675,V6279,Crowbar,Bribery,5,Investigation
CR05413,Kidnapping,Mysuru,VV Mohalla,2023-07-31,12:02,12.255493,76.599228,S3189,V5029,Rope,Kidnap and ransom,3,Investigation
CR05414,Cyber Fraud,Tumakuru,Vidyaranyapuram,2024-03-09,06:23,13.307228,77.085754,S3963,V8601,Crowbar,Bribery,1,Cold Case
CR05415,Vehicle Theft,Shivamogga,Salem,2024-02-14,17:23,13.894698,75.539656,S3647,V5653,Bat,Forced entry,3,Cold Case
CR05416,Vehicle Theft,Ballari,Shantinagar,2022-06-22,17:10,15.14937,76.899976,S2566,V7585,Bat,Forced entry,1,Cold Case
CR05417,Cyber Fraud,Belagavi,Sammathal,2022-12-11,23:48,15.845504,74.50917,S1322,V6633,Poison,Hit and run,3,Investigation
CR05418,Vehicle Theft,Mysuru,Chamraj,2024-04-01,17:51,12.296461,76.678591,S1172,V8563,Unknown,Home invasion,2,Closed
CR05419,Domestic Violence,Bengaluru Urban,Majestic,2022-04-12,01:38,12.960011,77.639245,S3942,V5293,None,Home invasion,1,Open
CR05420,Assault,Mysuru,VV Mohalla,2023-12-27,14:55,12.327716,76.632545,S1188,V6816,Knife,Home invasion,4,Investigation
CR05421,Robbery,Bengaluru Urban,Koramangala,2024-04-06,20:36,13.002121,77.576075,S1837,V6653,Crowbar,Cyber intrusion,1,Closed
CR05422,Burglary,Belagavi,Sammathal,2024-08-09,03:16,15.887232,74.516141,S3272,V5215,Firearm,Forced entry,4,Cold Case
CR05423,Murder,Shivamogga,Pinjrapole,2023-12-07,17:17,13.911073,75.563208,S3368,V8399,Crowbar,Strangulation,1,Cold Case
CR05424,Kidnapping,Belagavi,Sammathal,2022-05-04,02:16,15.83725,74.475446,S3044,V6851,Bat,Scam call,1,Investigation
CR05425,Assault,Hubballi-Dharwad,Gokul Road,2024-04-04,13:12,15.371969,75.121906,S2183,V8742,Mobile,Kidnap and ransom,2,Closed
CR05426,Theft,Mangaluru,Kankanady,2022-07-11,01:23,12.911287,74.813144,S3454,V6482,Stolen Vehicle,Home invasion,3,Closed
CR05427,Cyber Fraud,Shivamogga,Pinjrapole,2024-08-19,16:20,13.895561,75.535772,S1063,V5588,Crowbar,Forced entry,1,Investigation
CR05428,Domestic Violence,Bengaluru Urban,Central,2023-07-25,19:52,12.954338,77.588869,S4483,V6023,Bat,Bribery,2,Investigation
CR05429,Vehicle Theft,Mysuru,Chamraj,2024-09-26,08:05,12.318234,76.673941,S3272,V7549,Stolen Vehicle,Kidnap and ransom,2,Investigation
CR05430,Assault,Ballari,Shantinagar,2024-09-28,05:15,15.171098,76.884866,S2405,V8874,Poison,Bribery,5,Closed
CR05431,Theft,Bengaluru Urban,Central,2022-11-18,05:33,12.952212,77.580211,S1465,V5707,Bat,Forced entry,4,Investigation
CR05432,Burglary,Shivamogga,Pinjrapole,2024-03-18,13:19,13.897562,75.533106,S1884,V8743,Unknown,Scam call,4,Open
CR05433,Robbery,Kalaburagi,Shahnoor,2024-05-02,04:36,17.352928,76.804625,S3091,V7647,Mobile,Pickpocketing,2,Open
CR05434,Robbery,Mysuru,Chamraj,2022-08-27,14:48,12.339141,76.657465,S3972,V5105,Unknown,Kidnap and ransom,4,Cold Case
CR05435,Theft,Belagavi,Sammathal,2022-08-30,03:28,15.891122,74.462838,S4255,V8851,Rope,Scam call,1,Cold Case
CR05436,Murder,Mangaluru,Kankanady,2023-05-02,22:24,12.954044,74.856622,S4961,V6149,Mobile,Home invasion,5,Closed
CR05437,Cyber Fraud,Mangaluru,Pandeshwar,2022-05-25,02:36,12.931734,74.847385,S3487,V7020,Mobile,Domestic quarrel,2,Cold Case
CR05438,Assault,Hubballi-Dharwad,Gabburda,2023-01-20,12:07,15.397019,75.088531,S1316,V8153,Crowbar,Scam call,3,Investigation
CR05439,Robbery,Shivamogga,Pinjrapole,2022-01-12,05:01,13.973789,75.529305,S1025,V8929,Firearm,Hit and run,3,Arrested
CR05440,Vehicle Theft,Ballari,Sampangi,2022-11-14,01:03,15.168763,76.899077,S1384,V5488,Firearm,Forced entry,3,Arrested
CR05441,Burglary,Tumakuru,Chitradurga Road,2023-04-06,05:07,13.320201,77.091061,S3108,V5350,Rope,Hit and run,5,Investigation
CR05442,Domestic Violence,Mysuru,Chamraj,2023-11-04,04:09,12.267248,76.676339,S4140,V5801,Unknown,Forced entry,3,Cold Case
CR05443,Murder,Bengaluru Urban,Koramangala,2022-09-24,12:56,12.992507,77.611433,S3421,V5001,Poison,Bribery,2,Open
CR05444,Theft,Kalaburagi,College Road,2024-09-27,04:59,17.370912,76.839567,S3273,V8872,Knife,Domestic quarrel,4,Cold Case
CR05445,Kidnapping,Hubballi-Dharwad,Gabburda,2024-07-10,11:01,15.351406,75.140342,S2761,V8218,Crowbar,Home invasion,4,Arrested
CR05446,Robbery,Shivamogga,Nagara,2023-04-11,17:01,13.94516,75.551168,S4019,V6456,Crowbar,Home invasion,1,Investigation
CR05447,Domestic Violence,Belagavi,Shahu Nagar,2023-04-15,19:06,15.870818,74.453807,S4270,V6955,Rope,Scam call,3,Arrested
CR05448,Vehicle Theft,Belagavi,Sammathal,2022-04-01,21:52,15.829434,74.537788,S3042,V6887,Poison,Home invasion,1,Arrested
CR05449,Cyber Fraud,Kalaburagi,Station Road,2023-10-21,04:34,17.320473,76.869953,S2763,V8343,Stolen Vehicle,Bribery,4,Open
CR05450,Kidnapping,Mangaluru,Pandeshwar,2022-04-23,00:08,12.907928,74.88652,S3757,V6611,Knife,Domestic quarrel,5,Investigation
CR05451,Robbery,Shivamogga,Salem,2023-03-02,00:41,13.942482,75.58537,S2014,V6028,Firearm,Pickpocketing,4,Closed
CR05452,Vehicle Theft,Hubballi-Dharwad,Gokul Road,2023-11-14,02:39,15.340033,75.150582,S3285,V6786,Poison,Kidnap and ransom,1,Arrested
CR05453,Vehicle Theft,Bengaluru Urban,Central,2022-03-10,18:59,13.003406,77.562127,S2523,V8021,Unknown,Scam call,2,Closed
CR05454,Burglary,Mangaluru,Pandeshwar,2024-02-26,07:06,12.879474,74.856301,S2991,V5663,Crowbar,Forced entry,1,Cold Case
CR05455,Kidnapping,Ballari,Shantinagar,2024-05-02,23:13,15.149679,76.935927,S3589,V5722,Poison,Forced entry,1,Cold Case
CR05456,Robbery,Belagavi,Sammathal,2024-09-17,15:36,15.813577,74.52823,S1548,V7554,Stolen Vehicle,Forced entry,4,Closed
CR05457,Robbery,Shivamogga,Pinjrapole,2024-02-29,13:43,13.931897,75.594555,S2659,V8410,Firearm,Cyber intrusion,2,Arrested
CR05458,Cyber Fraud,Tumakuru,Chitradurga Road,2022-07-16,23:38,13.335823,77.107306,S1512,V8916,Bat,Home invasion,3,Arrested
CR05459,Drug Offence,Vijayapura,Station,2023-02-15,14:24,16.831354,75.6713,S4407,V8066,Stolen Vehicle,Home invasion,3,Investigation
CR05460,Robbery,Shivamogga,Pinjrapole,2024-08-17,18:00,13.94291,75.532059,S3577,V8987,Bat,Cyber intrusion,3,Closed
CR05461,Vehicle Theft,Belagavi,Nipani,2024-10-03,15:59,15.853527,74.470866,S4270,V7816,Bat,Strangulation,2,Open
CR05462,Assault,Belagavi,Sammathal,2024-12-24,10:04,15.857257,74.524085,S3686,V7788,Bat,Forced entry,2,Closed
CR05463,Domestic Violence,Ballari,Sampangi,2022-05-05,04:33,15.140884,76.917805,S3656,V7642,Stolen Vehicle,Kidnap and ransom,5,Arrested
CR05464,Burglary,Belagavi,Shahu Nagar,2024-08-20,01:39,15.872868,74.455382,S1087,V5823,Knife,Domestic quarrel,5,Cold Case
CR05465,Burglary,Vijayapura,Nehru Road,2023-05-12,16:57,16.86748,75.696774,S2688,V8550,Knife,Hit and run,2,Open
CR05466,Drug Offence,Bengaluru Urban,Koramangala,2023-02-14,16:24,13.010121,77.560142,S4565,V7485,Firearm,Domestic quarrel,1,Cold Case
CR05467,Burglary,Tumakuru,Temple Road,2023-10-13,06:03,13.366154,77.141506,S3881,V7888,Stolen Vehicle,Hit and run,2,Closed
CR05468,Cyber Fraud,Shivamogga,Salem,2022-11-05,13:36,13.91448,75.530409,S1822,V8803,Firearm,Cyber intrusion,5,Open
CR05469,Drug Offence,Kalaburagi,College Road,2022-08-22,22:42,17.363385,76.860481,S3602,V6094,Rope,Bribery,3,Investigation
CR05470,Drug Offence,Hubballi-Dharwad,Gabburda,2023-06-30,22:45,15.33604,75.163355,S2839,V6496,Poison,Forced entry,3,Open
CR05471,Kidnapping,Bengaluru Urban,Majestic,2024-05-09,05:18,13.000393,77.612033,S3696,V5194,Bat,Domestic quarrel,2,Investigation
CR05472,Theft,Kalaburagi,Shahnoor,2022-09-22,11:57,17.358219,76.819266,S3299,V5617,Unknown,Strangulation,1,Investigation
CR05473,Burglary,Mangaluru,Kankanady,2024-04-26,11:51,12.91854,74.811339,S3106,V7355,Firearm,Scam call,5,Closed
CR05474,Domestic Violence,Mangaluru,Pandeshwar,2024-03-17,20:34,12.870109,74.892703,S3701,V8023,Poison,Pickpocketing,4,Arrested
CR05475,Vehicle Theft,Vijayapura,Nehru Road,2024-02-09,12:30,16.789909,75.69434,S2676,V5948,Firearm,Bribery,3,Closed
CR05476,Vehicle Theft,Tumakuru,Temple Road,2022-11-19,06:32,13.340081,77.114137,S4338,V8692,Firearm,Hit and run,3,Open
CR05477,Kidnapping,Hubballi-Dharwad,Gokul Road,2022-04-05,13:02,15.348014,75.148164,S1149,V5545,Stolen Vehicle,Scam call,4,Arrested
CR05478,Domestic Violence,Shivamogga,Salem,2022-08-06,00:00,13.917024,75.550964,S4751,V6652,Firearm,Strangulation,5,Arrested
CR05479,Drug Offence,Mysuru,Chamraj,2022-09-16,09:15,12.317756,76.663657,S4420,V5495,Rope,Home invasion,3,Investigation
CR05480,Murder,Bengaluru Urban,Central,2023-05-30,21:26,12.967298,77.586676,S1099,V6972,Poison,Cyber intrusion,1,Cold Case
CR05481,Vehicle Theft,Hubballi-Dharwad,Gokul Road,2023-10-05,05:56,15.329775,75.166658,S1338,V5386,Mobile,Scam call,2,Cold Case
CR05482,Assault,Vijayapura,Nehru Road,2023-04-01,01:34,16.862834,75.694969,S1977,V7044,Bat,Bribery,2,Investigation
CR05483,Theft,Belagavi,Shahu Nagar,2023-09-22,23:30,15.862662,74.500797,S4960,V6702,Stolen Vehicle,Domestic quarrel,5,Cold Case
CR05484,Theft,Bengaluru Urban,Jayanagar,2023-10-27,02:04,12.957465,77.582213,S4645,V8336,None,Pickpocketing,1,Arrested
CR05485,Robbery,Tumakuru,Vidyaranyapuram,2023-12-27,12:48,13.298226,77.15168,S2652,V5653,Bat,Scam call,3,Open
CR05486,Kidnapping,Hubballi-Dharwad,Bharat,2024-11-26,01:43,15.326704,75.15086,S1038,V5390,Knife,Bribery,2,Investigation
CR05487,Theft,Belagavi,Nipani,2024-01-04,10:54,15.842721,74.487519,S1791,V8593,Firearm,Cyber intrusion,4,Investigation
CR05488,Vehicle Theft,Shivamogga,Salem,2022-07-27,01:54,13.94234,75.548065,S1024,V5805,Bat,Home invasion,4,Open
CR05489,Kidnapping,Hubballi-Dharwad,Gabburda,2022-02-26,06:57,15.34787,75.140082,S3606,V5979,Mobile,Kidnap and ransom,4,Cold Case
CR05490,Burglary,Tumakuru,Chitradurga Road,2022-05-10,11:27,13.309072,77.149209,S2357,V7629,Knife,Cyber intrusion,1,Closed
CR05491,Vehicle Theft,Hubballi-Dharwad,Bharat,2022-12-13,12:12,15.380383,75.144352,S2984,V8984,Firearm,Bribery,2,Investigation
CR05492,Cyber Fraud,Shivamogga,Nagara,2023-09-16,21:56,13.960679,75.599725,S4360,V6358,Firearm,Cyber intrusion,5,Cold Case
CR05493,Murder,Vijayapura,Station,2024-06-20,00:06,16.839791,75.672993,S1088,V7305,Knife,Home invasion,3,Investigation
CR05494,Cyber Fraud,Ballari,Karnataka,2022-01-10,21:59,15.14301,76.917253,S1732,V8306,Mobile,Cyber intrusion,3,Closed
CR05495,Robbery,Ballari,Karnataka,2023-02-27,13:43,15.106594,76.915115,S4877,V7435,Mobile,Pickpocketing,5,Arrested
CR05496,Cyber Fraud,Belagavi,Nipani,2023-12-29,23:28,15.856805,74.495032,S2449,V7891,Mobile,Cyber intrusion,2,Investigation
CR05497,Kidnapping,Shivamogga,Pinjrapole,2023-11-08,22:12,13.926873,75.601223,S1596,V8674,Rope,Forced entry,1,Open
CR05498,Burglary,Tumakuru,Temple Road,2024-07-28,19:37,13.323948,77.117308,S2334,V6478,None,Hit and run,5,Cold Case
CR05499,Cyber Fraud,Bengaluru Urban,Central,2022-12-21,17:15,12.974557,77.590001,S2446,V8409,Crowbar,Cyber intrusion,3,Arrested
CR05500,Kidnapping,Bengaluru Urban,Koramangala,2022-06-21,09:16,12.981323,77.595999,S1454,V6935,Firearm,Home invasion,3,Cold Case
CR05501,Vehicle Theft,Belagavi,Sammathal,2022-04-29,19:12,15.889122,74.534587,S1847,V6158,Knife,Bribery,2,Cold Case
CR05502,Vehicle Theft,Kalaburagi,Shahnoor,2023-08-31,18:16,17.296406,76.824306,S4177,V5428,Crowbar,Kidnap and ransom,2,Arrested
CR05503,Theft,Vijayapura,Old City,2022-11-20,23:38,16.786569,75.672071,S1762,V7855,Firearm,Forced entry,4,Open
CR05504,Vehicle Theft,Tumakuru,Temple Road,2022-08-01,19:42,13.327096,77.104366,S3727,V6115,Crowbar,Home invasion,1,Closed
CR05505,Vehicle Theft,Vijayapura,Station,2022-11-23,04:49,16.863738,75.678408,S2830,V5794,Knife,Domestic quarrel,3,Open
CR05506,Vehicle Theft,Bengaluru Urban,Koramangala,2022-03-12,11:31,12.927268,77.563442,S1645,V7788,Rope,Domestic quarrel,3,Cold Case
CR05507,Robbery,Ballari,Shantinagar,2024-08-15,02:31,15.117962,76.95644,S1684,V5498,Crowbar,Cyber intrusion,1,Arrested
CR05508,Drug Offence,Vijayapura,Old City,2022-09-26,18:01,16.787131,75.685071,S1157,V7391,None,Pickpocketing,5,Arrested
CR05509,Theft,Shivamogga,Salem,2023-11-20,13:48,13.918015,75.567004,S4980,V8927,Mobile,Hit and run,3,Arrested
CR05510,Murder,Mangaluru,Boloor,2022-02-02,13:31,12.915016,74.897327,S3655,V8747,Unknown,Bribery,2,Closed
CR05511,Assault,Kalaburagi,College Road,2022-10-25,23:03,17.335087,76.830389,S3652,V6094,Unknown,Bribery,5,Open
CR05512,Murder,Tumakuru,Chitradurga Road,2023-04-15,23:59,13.369282,77.091138,S3165,V8564,Mobile,Bribery,1,Cold Case
CR05513,Theft,Hubballi-Dharwad,Bharat,2023-04-04,18:36,15.406088,75.09235,S3581,V5450,Stolen Vehicle,Strangulation,1,Open
CR05514,Cyber Fraud,Hubballi-Dharwad,Gabburda,2022-02-11,08:23,15.340862,75.168882,S3512,V8659,Mobile,Cyber intrusion,2,Cold Case
CR05515,Burglary,Ballari,Shantinagar,2022-03-23,11:55,15.108243,76.916534,S4486,V6892,Firearm,Bribery,5,Arrested
CR05516,Burglary,Tumakuru,Vidyaranyapuram,2022-04-10,14:37,13.375144,77.081962,S1979,V7230,None,Cyber intrusion,2,Closed
CR05517,Vehicle Theft,Mysuru,VV Mohalla,2024-02-23,04:26,12.268018,76.597116,S2963,V5672,Unknown,Bribery,1,Cold Case
CR05518,Murder,Mysuru,Chamraj,2024-02-18,07:52,12.275523,76.600422,S4310,V6750,Rope,Home invasion,3,Closed
CR05519,Burglary,Bengaluru Urban,Majestic,2023-01-03,17:55,12.981668,77.612342,S3726,V6397,None,Kidnap and ransom,3,Cold Case
CR05520,Cyber Fraud,Vijayapura,Old City,2022-08-17,20:14,16.825922,75.675307,S2772,V5862,Crowbar,Hit and run,2,Investigation
CR05521,Vehicle Theft,Tumakuru,Temple Road,2022-12-14,06:25,13.378132,77.11736,S3955,V7608,Knife,Home invasion,4,Open
CR05522,Murder,Mysuru,Chamraj,2024-04-05,13:02,12.262468,76.681865,S2288,V8628,Poison,Domestic quarrel,3,Arrested
CR05523,Burglary,Bengaluru Urban,Central,2023-04-30,19:47,12.987235,77.61304,S3389,V6098,Unknown,Home invasion,4,Arrested
CR05524,Domestic Violence,Vijayapura,Station,2022-07-09,15:03,16.841395,75.733269,S2677,V7467,Mobile,Hit and run,5,Closed
CR05525,Robbery,Tumakuru,Temple Road,2024-11-29,16:18,13.343915,77.084848,S1354,V6555,Crowbar,Kidnap and ransom,1,Arrested
CR05526,Vehicle Theft,Ballari,Shantinagar,2024-08-28,12:30,15.143659,76.955906,S4667,V5538,Unknown,Forced entry,3,Closed
CR05527,Cyber Fraud,Mysuru,VV Mohalla,2022-08-14,23:34,12.307534,76.599412,S3462,V7200,Unknown,Cyber intrusion,5,Arrested
CR05528,Assault,Shivamogga,Nagara,2024-05-25,23:09,13.966415,75.540764,S1412,V5439,Rope,Bribery,4,Open
CR05529,Theft,Mangaluru,Boloor,2023-01-02,21:49,12.956768,74.820534,S1330,V6815,Crowbar,Kidnap and ransom,4,Open
CR05530,Domestic Violence,Mangaluru,Kankanady,2022-04-28,04:41,12.900694,74.82832,S2673,V8690,Mobile,Bribery,2,Closed
CR05531,Drug Offence,Mysuru,Chamraj,2024-11-03,19:04,12.283545,76.615505,S3126,V6478,Firearm,Home invasion,4,Arrested
CR05532,Drug Offence,Tumakuru,Chitradurga Road,2024-06-09,10:48,13.385374,77.140045,S1455,V8535,Bat,Bribery,5,Closed
CR05533,Theft,Tumakuru,Temple Road,2023-05-18,18:30,13.342538,77.120096,S3720,V7640,Rope,Bribery,2,Arrested
CR05534,Cyber Fraud,Shivamogga,Nagara,2023-11-11,21:31,13.913235,75.533438,S2271,V7210,Mobile,Cyber intrusion,2,Open
CR05535,Theft,Bengaluru Urban,Koramangala,2023-01-02,03:31,12.95316,77.62884,S2110,V6433,Knife,Scam call,4,Closed
CR05536,Burglary,Kalaburagi,Station Road,2024-10-23,17:00,17.374069,76.833106,S2133,V8004,Poison,Kidnap and ransom,4,Cold Case
CR05537,Murder,Ballari,Karnataka,2023-08-22,20:03,15.165992,76.904874,S3705,V7543,Bat,Bribery,4,Investigation
CR05538,Assault,Shivamogga,Salem,2024-07-09,06:38,13.923841,75.556019,S4697,V5460,Firearm,Forced entry,1,Arrested
CR05539,Murder,Mysuru,Chamraj,2023-11-01,04:51,12.264747,76.680798,S4200,V8413,None,Cyber intrusion,4,Cold Case
CR05540,Kidnapping,Bengaluru Urban,Koramangala,2024-03-19,09:20,12.959273,77.557258,S4268,V8375,Unknown,Forced entry,1,Cold Case
CR05541,Vehicle Theft,Hubballi-Dharwad,Gabburda,2023-12-22,07:16,15.3362,75.10744,S3473,V7034,Unknown,Pickpocketing,2,Investigation
CR05542,Cyber Fraud,Mysuru,VV Mohalla,2023-08-19,05:53,12.260725,76.61456,S2052,V8248,Crowbar,Pickpocketing,5,Open
CR05543,Assault,Shivamogga,Salem,2022-08-31,10:41,13.924704,75.566298,S2363,V8007,Crowbar,Scam call,2,Cold Case
CR05544,Drug Offence,Kalaburagi,Shahnoor,2024-12-09,02:04,17.337749,76.874645,S2287,V5417,Bat,Scam call,5,Cold Case
CR05545,Theft,Kalaburagi,Station Road,2023-01-14,04:06,17.312181,76.868638,S3904,V7099,Unknown,Scam call,4,Closed
CR05546,Kidnapping,Mangaluru,Kankanady,2024-11-19,07:02,12.947657,74.859732,S3368,V7533,Bat,Domestic quarrel,4,Closed
CR05547,Vehicle Theft,Bengaluru Urban,Majestic,2022-10-10,12:02,12.978174,77.58331,S4449,V8956,Rope,Bribery,5,Open
CR05548,Robbery,Bengaluru Urban,Central,2022-02-02,12:28,13.012389,77.602635,S1681,V8031,Unknown,Scam call,5,Investigation
CR05549,Assault,Shivamogga,Salem,2024-12-09,17:47,13.948298,75.545036,S2470,V5323,Crowbar,Pickpocketing,2,Open
CR05550,Drug Offence,Vijayapura,Station,2023-04-10,09:28,16.827652,75.71018,S1508,V5198,Crowbar,Forced entry,3,Cold Case
CR05551,Cyber Fraud,Vijayapura,Nehru Road,2023-12-02,07:32,16.784283,75.739063,S4019,V8490,Poison,Cyber intrusion,4,Open
CR05552,Theft,Bengaluru Urban,Majestic,2023-10-08,01:55,12.959928,77.584313,S1021,V7014,Knife,Forced entry,4,Open
CR05553,Cyber Fraud,Ballari,Sampangi,2022-03-19,04:28,15.103493,76.942906,S2899,V5888,Stolen Vehicle,Bribery,1,Arrested
CR05554,Vehicle Theft,Shivamogga,Nagara,2024-03-29,22:44,13.935035,75.591122,S2725,V6228,Crowbar,Forced entry,2,Investigation
CR05555,Drug Offence,Shivamogga,Pinjrapole,2024-06-09,11:02,13.939912,75.588081,S3235,V7405,Crowbar,Forced entry,5,Closed
